,Datetime,Trafikkmengde,Solskinstid,Lufttemperatur,Relativ luftfuktighet
2309,2022-12-05 05:00:00,6.0,0.0,0.06666666666666665,87.0
2310,2022-12-05 06:00:00,35.0,0.0,0.3666666666666667,86.33333333333333
2311,2022-12-05 07:00:00,126.0,0.0,0.5499999999999999,85.66666666666667
2312,2022-12-05 08:00:00,171.0,0.0,0.7833333333333333,84.83333333333333
2313,2022-12-05 09:00:00,50.0,0.0,1.0666666666666667,83.66666666666667
2314,2022-12-05 10:00:00,27.0,0.0,1.3333333333333333,81.0
2315,2022-12-05 11:00:00,22.0,0.0,2.0500000000000003,78.5
2316,2022-12-05 12:00:00,25.0,0.0,2.1666666666666665,79.0
2317,2022-12-05 13:00:00,31.0,0.0,2.1,79.83333333333333
2318,2022-12-05 14:00:00,60.0,0.0,2.2666666666666666,80.16666666666667
2319,2022-12-05 15:00:00,136.0,0.0,2.25,81.33333333333333
2320,2022-12-05 16:00:00,189.0,0.0,1.8166666666666667,83.33333333333333
2321,2022-12-05 17:00:00,75.0,0.0,1.55,87.5
2322,2022-12-05 18:00:00,39.0,0.0,1.7166666666666668,89.83333333333333
2323,2022-12-05 19:00:00,35.0,0.0,2.066666666666667,91.33333333333333
2324,2022-12-05 20:00:00,17.0,0.0,2.1833333333333336,92.0
2325,2022-12-05 21:00:00,29.0,0.0,2.033333333333333,92.0
2326,2022-12-05 22:00:00,13.0,0.0,1.7833333333333332,92.0
2327,2022-12-05 23:00:00,6.0,0.0,1.5666666666666667,92.0
2328,2022-12-06 00:00:00,2.0,0.0,1.6333333333333335,91.33333333333333
2329,2022-12-06 01:00:00,1.0,0.0,1.6833333333333333,90.33333333333333
2330,2022-12-06 02:00:00,0.0,0.0,1.7833333333333332,88.83333333333333
2331,2022-12-06 03:00:00,0.0,0.0,1.5666666666666667,88.0
2332,2022-12-06 04:00:00,1.0,0.0,1.7166666666666668,87.33333333333333
2333,2022-12-06 05:00:00,2.0,0.0,1.6500000000000001,85.16666666666667
2334,2022-12-06 06:00:00,28.0,0.0,2.4499999999999997,77.66666666666667
2335,2022-12-06 07:00:00,116.0,0.0,3.1166666666666667,67.5
2336,2022-12-06 08:00:00,181.0,0.0,2.0166666666666666,74.83333333333333
2337,2022-12-06 09:00:00,54.0,0.0,1.8833333333333335,76.16666666666667
2338,2022-12-06 10:00:00,27.0,2.8333333333333335,1.6833333333333333,80.33333333333333
2339,2022-12-06 11:00:00,40.0,7.05,1.5833333333333333,81.33333333333333
2340,2022-12-06 12:00:00,36.0,0.0,1.5333333333333332,82.83333333333333
2341,2022-12-06 13:00:00,28.0,0.0,2.283333333333333,79.66666666666667
2342,2022-12-06 14:00:00,48.0,0.0,2.25,77.83333333333333
2343,2022-12-06 15:00:00,147.0,0.0,2.1,75.5
2344,2022-12-06 16:00:00,150.0,0.0,1.5666666666666667,77.33333333333333
2345,2022-12-06 17:00:00,84.0,0.0,1.4000000000000001,76.66666666666667
2346,2022-12-06 18:00:00,43.0,0.0,1.2833333333333334,74.16666666666667
2347,2022-12-06 19:00:00,37.0,0.0,0.6333333333333333,75.5
2348,2022-12-06 20:00:00,20.0,0.0,0.7333333333333334,73.83333333333333
2349,2022-12-06 21:00:00,30.0,0.0,0.6166666666666667,68.83333333333333
2350,2022-12-06 22:00:00,12.0,0.0,-0.3166666666666667,70.5
2351,2022-12-06 23:00:00,7.0,0.0,-0.6666666666666666,73.16666666666667
2352,2022-12-07 00:00:00,3.0,0.0,-0.5333333333333333,73.16666666666667
2353,2022-12-07 01:00:00,1.0,0.0,-0.8166666666666668,75.33333333333333
2354,2022-12-07 02:00:00,2.0,0.0,-1.7833333333333332,79.83333333333333
2355,2022-12-07 03:00:00,0.0,0.0,-1.9333333333333336,81.5
2356,2022-12-07 04:00:00,1.0,0.0,-2.6999999999999997,81.83333333333333
2357,2022-12-07 05:00:00,4.0,0.0,-2.4833333333333334,83.83333333333333
2358,2022-12-07 06:00:00,23.0,0.0,-2.5666666666666664,85.83333333333333
2359,2022-12-07 07:00:00,95.0,0.0,-2.4833333333333334,86.83333333333333
2360,2022-12-07 08:00:00,164.0,0.0,-2.783333333333333,85.66666666666667
2361,2022-12-07 09:00:00,51.0,0.0,-2.6833333333333336,84.66666666666667
2362,2022-12-07 10:00:00,27.0,2.0,-2.35,85.16666666666667
2363,2022-12-07 11:00:00,27.0,6.883333333333333,-1.7666666666666666,80.66666666666667
2364,2022-12-07 12:00:00,19.0,0.0,-1.75,81.16666666666667
2365,2022-12-07 13:00:00,32.0,0.0,-1.7666666666666666,80.5
2366,2022-12-07 14:00:00,46.0,0.0,-2.25,82.66666666666667
2367,2022-12-07 15:00:00,121.0,0.0,-2.6,83.0
2368,2022-12-07 16:00:00,132.0,0.0,-3.0500000000000003,82.83333333333333
2369,2022-12-07 17:00:00,88.0,0.0,-3.4333333333333336,82.33333333333333
2370,2022-12-07 18:00:00,27.0,0.0,-3.6666666666666665,81.83333333333333
2371,2022-12-07 19:00:00,17.0,0.0,-3.9333333333333336,82.33333333333333
2372,2022-12-07 20:00:00,21.0,0.0,-4.233333333333333,82.33333333333333
2373,2022-12-07 21:00:00,17.0,0.0,-4.15,82.16666666666667
2374,2022-12-07 22:00:00,9.0,0.0,-4.45,82.66666666666667
2375,2022-12-07 23:00:00,5.0,0.0,-3.4,77.16666666666667
2376,2022-12-08 00:00:00,0.0,0.0,-2.066666666666667,66.83333333333333
2377,2022-12-08 01:00:00,1.0,0.0,-1.7,65.83333333333333
2378,2022-12-08 02:00:00,0.0,0.0,-2.0833333333333335,76.66666666666667
2379,2022-12-08 03:00:00,3.0,0.0,-2.2333333333333334,90.0
2380,2022-12-08 04:00:00,0.0,0.0,-1.5666666666666667,92.0
2381,2022-12-08 05:00:00,4.0,0.0,-1.0333333333333334,92.0
2382,2022-12-08 06:00:00,17.0,0.0,-1.3666666666666665,92.5
2383,2022-12-08 07:00:00,64.0,0.0,-2.1166666666666667,93.0
2384,2022-12-08 08:00:00,110.0,0.0,-2.5166666666666666,93.0
2385,2022-12-08 09:00:00,37.0,5.5,-2.4499999999999997,93.66666666666667
2386,2022-12-08 10:00:00,24.0,10.0,-1.8499999999999999,94.0
2387,2022-12-08 11:00:00,27.0,5.116666666666666,-1.7833333333333332,93.0
2388,2022-12-08 12:00:00,16.0,0.0,-1.6166666666666665,92.16666666666667
2389,2022-12-08 13:00:00,22.0,0.0,-1.55,90.5
2390,2022-12-08 14:00:00,27.0,0.0,-1.7,89.33333333333333
2391,2022-12-08 15:00:00,73.0,0.0,-1.5999999999999999,87.16666666666667
2392,2022-12-08 16:00:00,117.0,0.0,-1.5166666666666666,85.66666666666667
2393,2022-12-08 17:00:00,55.0,0.0,-0.9500000000000001,82.33333333333333
2394,2022-12-08 18:00:00,26.0,0.0,-0.5333333333333333,76.16666666666667
2395,2022-12-08 19:00:00,16.0,0.0,-0.3333333333333333,75.0
2396,2022-12-08 20:00:00,12.0,0.0,-0.2333333333333333,74.83333333333333
2397,2022-12-08 21:00:00,22.0,0.0,0.3333333333333333,65.5
2398,2022-12-08 22:00:00,11.0,0.0,1.5666666666666667,51.333333333333336
2399,2022-12-08 23:00:00,2.0,0.0,1.7,45.833333333333336
2400,2022-12-09 00:00:00,0.0,0.0,1.6500000000000001,46.0
2401,2022-12-09 01:00:00,6.0,0.0,1.1166666666666667,53.5
2402,2022-12-09 02:00:00,0.0,0.0,1.2166666666666666,46.833333333333336
2403,2022-12-09 03:00:00,1.0,0.0,1.0666666666666667,48.833333333333336
2404,2022-12-09 04:00:00,1.0,0.0,0.9333333333333332,45.166666666666664
2405,2022-12-09 05:00:00,1.0,0.0,0.7166666666666667,52.666666666666664
2406,2022-12-09 06:00:00,16.0,0.0,0.4166666666666667,56.833333333333336
2407,2022-12-09 07:00:00,60.0,0.0,-0.8166666666666668,63.333333333333336
2408,2022-12-09 08:00:00,120.0,0.0,-1.0,63.833333333333336
2409,2022-12-09 09:00:00,40.0,0.0,-1.3333333333333333,63.833333333333336
2410,2022-12-09 10:00:00,30.0,9.883333333333333,0.15,58.666666666666664
2411,2022-12-09 11:00:00,18.0,6.95,0.16666666666666666,57.833333333333336
2412,2022-12-09 12:00:00,26.0,0.0,-0.8333333333333334,62.0
2413,2022-12-09 13:00:00,14.0,0.0,-0.8500000000000001,61.0
2414,2022-12-09 14:00:00,38.0,0.0,-1.05,60.833333333333336
2415,2022-12-09 15:00:00,100.0,0.0,-1.8333333333333333,60.833333333333336
2416,2022-12-09 16:00:00,102.0,0.0,-1.1333333333333335,57.333333333333336
2417,2022-12-09 17:00:00,56.0,0.0,-1.6500000000000001,57.666666666666664
2418,2022-12-09 18:00:00,41.0,0.0,-1.4166666666666667,52.166666666666664
2419,2022-12-09 19:00:00,18.0,0.0,-2.3000000000000003,56.833333333333336
2420,2022-12-09 20:00:00,13.0,0.0,-3.1166666666666667,60.0
2421,2022-12-09 21:00:00,14.0,0.0,-3.5,61.333333333333336
2422,2022-12-09 22:00:00,10.0,0.0,-3.4333333333333336,60.166666666666664
2423,2022-12-09 23:00:00,11.0,0.0,-3.9333333333333336,65.66666666666667
2424,2022-12-10 00:00:00,7.0,0.0,-4.1000000000000005,66.0
2425,2022-12-10 01:00:00,5.0,0.0,-4.2,66.16666666666667
2426,2022-12-10 02:00:00,1.0,0.0,-4.466666666666667,66.66666666666667
2427,2022-12-10 03:00:00,4.0,0.0,-4.45,68.0
2428,2022-12-10 04:00:00,0.0,0.0,-4.3500000000000005,67.5
2429,2022-12-10 05:00:00,0.0,0.0,-4.6000000000000005,68.0
2430,2022-12-10 06:00:00,3.0,0.0,-4.533333333333333,69.33333333333333
2431,2022-12-10 07:00:00,3.0,0.0,-4.533333333333333,69.16666666666667
2432,2022-12-10 08:00:00,4.0,0.0,-4.583333333333333,71.16666666666667
2433,2022-12-10 09:00:00,6.0,0.0,-4.5,71.83333333333333
2434,2022-12-10 10:00:00,12.0,0.0,-3.6,71.0
2435,2022-12-10 11:00:00,13.0,0.0,-3.6333333333333333,71.83333333333333
2436,2022-12-10 12:00:00,20.0,0.0,-3.1,72.0
2437,2022-12-10 13:00:00,23.0,0.0,-2.6666666666666665,72.0
2438,2022-12-10 14:00:00,18.0,0.0,-2.15,71.0
2439,2022-12-10 15:00:00,10.0,0.0,-1.8499999999999999,68.83333333333333
2440,2022-12-10 16:00:00,16.0,0.0,-1.8499999999999999,70.66666666666667
2441,2022-12-10 17:00:00,14.0,0.0,-2.033333333333333,70.0
2442,2022-12-10 18:00:00,12.0,0.0,-2.1166666666666667,70.66666666666667
2443,2022-12-10 19:00:00,7.0,0.0,-2.0500000000000003,72.33333333333333
2444,2022-12-10 20:00:00,7.0,0.0,-2.2666666666666666,74.66666666666667
2445,2022-12-10 21:00:00,3.0,0.0,-2.3333333333333335,76.16666666666667
2446,2022-12-10 22:00:00,4.0,0.0,-2.1333333333333333,75.5
2447,2022-12-10 23:00:00,3.0,0.0,-2.2666666666666666,75.0
2448,2022-12-11 00:00:00,1.0,0.0,-2.3666666666666667,78.5
2449,2022-12-11 01:00:00,0.0,0.0,-2.466666666666667,82.33333333333333
2450,2022-12-11 02:00:00,1.0,0.0,-2.25,83.5
2451,2022-12-11 03:00:00,1.0,0.0,-2.3333333333333335,84.5
2452,2022-12-11 04:00:00,1.0,0.0,-2.6999999999999997,84.83333333333333
2453,2022-12-11 05:00:00,2.0,0.0,-2.5,83.66666666666667
2454,2022-12-11 06:00:00,1.0,0.0,-2.8666666666666667,85.16666666666667
2455,2022-12-11 07:00:00,3.0,0.0,-2.8000000000000003,85.16666666666667
2456,2022-12-11 08:00:00,2.0,0.0,-2.3666666666666667,83.0
2457,2022-12-11 09:00:00,4.0,0.0,-1.5166666666666666,72.5
2458,2022-12-11 10:00:00,10.0,0.0,-0.9500000000000001,67.0
2459,2022-12-11 11:00:00,7.0,0.0,-0.9333333333333332,67.16666666666667
2460,2022-12-11 12:00:00,12.0,0.0,-0.5499999999999999,66.83333333333333
2461,2022-12-11 13:00:00,23.0,0.0,-0.4666666666666666,66.83333333333333
2462,2022-12-11 14:00:00,20.0,0.0,-0.45,69.66666666666667
2463,2022-12-11 15:00:00,24.0,0.0,-0.5833333333333334,70.0
2464,2022-12-11 16:00:00,24.0,0.0,-0.8833333333333333,71.33333333333333
2465,2022-12-11 17:00:00,16.0,0.0,-0.5666666666666667,72.5
2466,2022-12-11 18:00:00,19.0,0.0,-1.05,73.0
2467,2022-12-11 19:00:00,9.0,0.0,-0.7999999999999999,67.16666666666667
2468,2022-12-11 20:00:00,12.0,0.0,-1.7166666666666668,67.83333333333333
2469,2022-12-11 21:00:00,7.0,0.0,-2.15,68.16666666666667
2470,2022-12-11 22:00:00,7.0,0.0,-2.25,68.66666666666667
2471,2022-12-11 23:00:00,1.0,0.0,-2.1666666666666665,68.33333333333333
2472,2022-12-12 00:00:00,2.0,0.0,-1.95,66.66666666666667
2473,2022-12-12 01:00:00,0.0,0.0,-2.066666666666667,67.5
2474,2022-12-12 02:00:00,0.0,0.0,-2.1666666666666665,65.33333333333333
2475,2022-12-12 03:00:00,0.0,0.0,-1.8666666666666665,57.0
2476,2022-12-12 04:00:00,0.0,0.0,-2.8666666666666667,63.333333333333336
2477,2022-12-12 05:00:00,4.0,0.0,-3.4499999999999997,65.5
2478,2022-12-12 06:00:00,21.0,0.0,-4.066666666666666,66.16666666666667
2479,2022-12-12 07:00:00,89.0,0.0,-3.7999999999999994,63.833333333333336
2480,2022-12-12 08:00:00,143.0,0.0,-3.783333333333333,63.666666666666664
2481,2022-12-12 09:00:00,42.0,0.0,-3.3833333333333333,63.333333333333336
2482,2022-12-12 10:00:00,16.0,0.0,-3.1333333333333333,61.5
2483,2022-12-12 11:00:00,21.0,0.0,-3.033333333333333,60.0
2484,2022-12-12 12:00:00,19.0,0.0,-2.8666666666666667,60.0
2485,2022-12-12 13:00:00,31.0,0.0,-2.85,59.166666666666664
2486,2022-12-12 14:00:00,37.0,0.0,-2.6833333333333336,59.666666666666664
2487,2022-12-12 15:00:00,100.0,0.0,-2.5833333333333335,57.166666666666664
2488,2022-12-12 16:00:00,137.0,0.0,-3.15,60.333333333333336
2489,2022-12-12 17:00:00,64.0,0.0,-3.4499999999999997,61.5
2490,2022-12-12 18:00:00,31.0,0.0,-3.1166666666666667,57.333333333333336
2491,2022-12-12 19:00:00,20.0,0.0,-2.9,59.333333333333336
2492,2022-12-12 20:00:00,19.0,0.0,-3.1166666666666667,61.0
2493,2022-12-12 21:00:00,8.0,0.0,-3.1666666666666665,58.333333333333336
2494,2022-12-12 22:00:00,15.0,0.0,-2.65,57.5
2495,2022-12-12 23:00:00,3.0,0.0,-2.466666666666667,57.833333333333336
2496,2022-12-13 00:00:00,2.0,0.0,-3.516666666666667,79.0
2497,2022-12-13 01:00:00,0.0,0.0,-4.216666666666666,86.66666666666667
2498,2022-12-13 02:00:00,0.0,0.0,-4.266666666666667,88.5
2499,2022-12-13 03:00:00,1.0,0.0,-3.9499999999999997,89.66666666666667
2500,2022-12-13 04:00:00,0.0,0.0,-3.516666666666667,91.0
2501,2022-12-13 05:00:00,3.0,0.0,-3.3333333333333335,92.0
2502,2022-12-13 06:00:00,9.0,0.0,-2.966666666666667,92.0
2503,2022-12-13 07:00:00,14.0,0.0,-2.4499999999999997,92.0
2504,2022-12-13 08:00:00,30.0,0.0,-2.466666666666667,92.83333333333333
2505,2022-12-13 09:00:00,24.0,0.0,-2.6166666666666667,93.0
2506,2022-12-13 10:00:00,7.0,0.0,-2.466666666666667,93.0
2507,2022-12-13 11:00:00,6.0,0.0,-2.4166666666666665,93.33333333333333
2508,2022-12-13 12:00:00,1.0,0.0,-2.3833333333333333,94.0
2509,2022-12-13 13:00:00,1.0,0.0,-2.9333333333333336,93.83333333333333
2510,2022-12-13 14:00:00,9.0,0.0,-3.3833333333333333,94.0
2511,2022-12-13 15:00:00,27.0,0.0,-4.1000000000000005,93.33333333333333
2512,2022-12-13 16:00:00,26.0,0.0,-5.05,93.0
2513,2022-12-13 17:00:00,21.0,0.0,-5.3500000000000005,93.0
2514,2022-12-13 18:00:00,13.0,0.0,-5.433333333333334,92.0
2515,2022-12-13 19:00:00,8.0,0.0,-5.333333333333333,88.66666666666667
2516,2022-12-13 20:00:00,2.0,0.0,-5.533333333333334,85.83333333333333
2517,2022-12-13 21:00:00,5.0,0.0,-5.733333333333333,84.0
2518,2022-12-13 22:00:00,2.0,0.0,-6.366666666666667,85.0
2519,2022-12-13 23:00:00,1.0,0.0,-6.716666666666666,85.5
2520,2022-12-14 00:00:00,0.0,0.0,-6.333333333333333,81.5
2521,2022-12-14 01:00:00,0.0,0.0,-6.633333333333333,82.0
2522,2022-12-14 02:00:00,0.0,0.0,-6.083333333333333,79.5
2523,2022-12-14 03:00:00,0.0,0.0,-6.75,78.33333333333333
2524,2022-12-14 04:00:00,1.0,0.0,-7.3500000000000005,79.16666666666667
2525,2022-12-14 05:00:00,2.0,0.0,-6.283333333333334,74.66666666666667
2526,2022-12-14 06:00:00,9.0,0.0,-5.966666666666666,73.0
2527,2022-12-14 07:00:00,22.0,0.0,-4.6000000000000005,68.66666666666667
2528,2022-12-14 08:00:00,59.0,0.0,-4.816666666666666,81.5
2529,2022-12-14 09:00:00,14.0,0.0,-4.25,86.33333333333333
2530,2022-12-14 10:00:00,5.0,0.0,-3.0833333333333335,81.5
2531,2022-12-14 11:00:00,9.0,0.0,-2.3333333333333335,85.16666666666667
2532,2022-12-14 12:00:00,8.0,0.0,-1.3666666666666665,82.5
2533,2022-12-14 13:00:00,8.0,0.0,-1.0333333333333334,79.5
2534,2022-12-14 14:00:00,11.0,0.0,-1.25,77.83333333333333
2535,2022-12-14 15:00:00,39.0,0.0,-1.3333333333333333,77.83333333333333
2536,2022-12-14 16:00:00,35.0,0.0,-2.0500000000000003,77.66666666666667
2537,2022-12-14 17:00:00,23.0,0.0,-2.5,82.5
2538,2022-12-14 18:00:00,13.0,0.0,-3.033333333333333,84.16666666666667
2539,2022-12-14 19:00:00,6.0,0.0,-3.033333333333333,84.66666666666667
2540,2022-12-14 20:00:00,3.0,0.0,-2.6333333333333333,84.16666666666667
2541,2022-12-14 21:00:00,3.0,0.0,-3.0833333333333335,84.5
2542,2022-12-14 22:00:00,3.0,0.0,-3.4333333333333336,85.5
2543,2022-12-14 23:00:00,3.0,0.0,-3.0666666666666664,86.0
2544,2022-12-15 00:00:00,0.0,0.0,-3.033333333333333,85.16666666666667
2545,2022-12-15 01:00:00,0.0,0.0,-3.3166666666666664,86.0
2546,2022-12-15 02:00:00,0.0,0.0,-4.083333333333333,86.83333333333333
2547,2022-12-15 03:00:00,0.0,0.0,-4.05,87.0
2548,2022-12-15 04:00:00,1.0,0.0,-3.466666666666667,84.33333333333333
2549,2022-12-15 05:00:00,3.0,0.0,-4.55,85.0
2550,2022-12-15 06:00:00,10.0,0.0,-4.1000000000000005,84.33333333333333
2551,2022-12-15 07:00:00,38.0,0.0,-4.066666666666666,84.0
2552,2022-12-15 08:00:00,66.0,0.0,-4.183333333333334,80.66666666666667
2553,2022-12-15 09:00:00,18.0,4.283333333333333,-4.3,80.66666666666667
2554,2022-12-15 10:00:00,9.0,10.0,-4.2,79.0
2555,2022-12-15 11:00:00,6.0,7.05,-3.6333333333333333,78.5
2556,2022-12-15 12:00:00,10.0,0.0,-3.1666666666666665,76.5
2557,2022-12-15 13:00:00,8.0,0.0,-2.9499999999999997,74.16666666666667
2558,2022-12-15 14:00:00,23.0,0.0,-3.3499999999999996,77.83333333333333
2559,2022-12-15 15:00:00,43.0,0.0,-3.1666666666666665,78.16666666666667
2560,2022-12-15 16:00:00,43.0,0.0,-3.1333333333333333,76.83333333333333
2561,2022-12-15 17:00:00,15.0,0.0,-3.1,76.33333333333333
2562,2022-12-15 18:00:00,17.0,0.0,-3.0833333333333335,76.83333333333333
2563,2022-12-15 19:00:00,8.0,0.0,-2.9166666666666665,77.16666666666667
2564,2022-12-15 20:00:00,9.0,0.0,-2.65,77.5
2565,2022-12-15 21:00:00,5.0,0.0,-3.1833333333333336,79.5
2566,2022-12-15 22:00:00,7.0,0.0,-3.466666666666667,80.16666666666667
2567,2022-12-15 23:00:00,4.0,0.0,-3.8000000000000003,80.66666666666667
2568,2022-12-16 00:00:00,0.0,0.0,-3.5500000000000003,79.5
2569,2022-12-16 01:00:00,0.0,0.0,-3.483333333333333,79.33333333333333
2570,2022-12-16 02:00:00,0.0,0.0,-3.3333333333333335,78.0
2571,2022-12-16 03:00:00,2.0,0.0,-3.783333333333333,80.16666666666667
2572,2022-12-16 04:00:00,1.0,0.0,-2.9499999999999997,80.0
2573,2022-12-16 05:00:00,1.0,0.0,-2.25,82.66666666666667
2574,2022-12-16 06:00:00,8.0,0.0,-1.7333333333333334,88.5
2575,2022-12-16 07:00:00,22.0,0.0,-1.2666666666666666,90.83333333333333
2576,2022-12-16 08:00:00,47.0,0.0,-0.6166666666666667,92.0
2577,2022-12-16 09:00:00,28.0,0.0,-0.5666666666666667,92.33333333333333
2578,2022-12-16 10:00:00,7.0,0.0,-0.5,93.0
2579,2022-12-16 11:00:00,6.0,0.0,-0.3166666666666667,93.0
2580,2022-12-16 12:00:00,6.0,0.0,-0.20000000000000004,93.5
2581,2022-12-16 13:00:00,7.0,0.0,0.18333333333333335,94.0
2582,2022-12-16 14:00:00,6.0,0.0,0.9666666666666667,91.5
2583,2022-12-16 15:00:00,28.0,0.0,1.1666666666666667,85.16666666666667
2584,2022-12-16 16:00:00,28.0,0.0,0.9666666666666667,82.83333333333333
2585,2022-12-16 17:00:00,22.0,0.0,1.2166666666666666,84.0
2586,2022-12-16 18:00:00,7.0,0.0,1.3666666666666665,83.66666666666667
2587,2022-12-16 19:00:00,9.0,0.0,1.0833333333333333,86.66666666666667
2588,2022-12-16 20:00:00,3.0,0.0,1.7166666666666668,83.16666666666667
2589,2022-12-16 21:00:00,2.0,0.0,1.6666666666666667,83.0
2590,2022-12-16 22:00:00,2.0,0.0,1.2833333333333334,86.33333333333333
2591,2022-12-16 23:00:00,2.0,0.0,0.9500000000000001,89.33333333333333
2592,2022-12-17 00:00:00,1.0,0.0,1.4333333333333333,89.5
2593,2022-12-17 01:00:00,3.0,0.0,1.8166666666666667,86.5
2594,2022-12-17 02:00:00,0.0,0.0,2.0833333333333335,82.66666666666667
2595,2022-12-17 03:00:00,1.0,0.0,2.0166666666666666,80.16666666666667
2596,2022-12-17 04:00:00,1.0,0.0,2.1333333333333333,76.66666666666667
2597,2022-12-17 05:00:00,0.0,0.0,2.183333333333333,74.33333333333333
2598,2022-12-17 06:00:00,0.0,0.0,1.9666666666666668,73.66666666666667
2599,2022-12-17 07:00:00,0.0,0.0,1.4666666666666668,73.5
2600,2022-12-17 08:00:00,0.0,0.0,1.2666666666666666,76.33333333333333
2601,2022-12-17 09:00:00,1.0,0.0,1.9333333333333333,71.83333333333333
2602,2022-12-17 10:00:00,7.0,0.0,1.9500000000000002,78.66666666666667
2603,2022-12-17 11:00:00,6.0,0.0,2.283333333333333,82.83333333333333
2604,2022-12-17 12:00:00,5.0,0.0,2.75,82.5
2605,2022-12-17 13:00:00,7.0,0.0,3.1833333333333336,81.16666666666667
2606,2022-12-17 14:00:00,14.0,0.0,2.966666666666667,83.16666666666667
2607,2022-12-17 15:00:00,8.0,0.0,3.1166666666666667,83.5
2608,2022-12-17 16:00:00,12.0,0.0,3.0500000000000003,84.33333333333333
2609,2022-12-17 17:00:00,7.0,0.0,2.8333333333333335,87.33333333333333
2610,2022-12-17 18:00:00,4.0,0.0,3.533333333333333,84.5
2611,2022-12-17 19:00:00,3.0,0.0,3.5666666666666664,84.0
2612,2022-12-17 20:00:00,0.0,0.0,3.716666666666667,83.5
2613,2022-12-17 21:00:00,4.0,0.0,3.6,83.66666666666667
2614,2022-12-17 22:00:00,4.0,0.0,3.783333333333333,83.83333333333333
2615,2022-12-17 23:00:00,1.0,0.0,4.333333333333333,79.83333333333333
2616,2022-12-18 00:00:00,2.0,0.0,4.683333333333333,75.0
2617,2022-12-18 01:00:00,0.0,0.0,5.183333333333334,68.83333333333333
2618,2022-12-18 02:00:00,0.0,0.0,4.883333333333334,69.83333333333333
2619,2022-12-18 03:00:00,0.0,0.0,4.516666666666667,70.83333333333333
2620,2022-12-18 04:00:00,0.0,0.0,2.566666666666667,82.66666666666667
2621,2022-12-18 05:00:00,2.0,0.0,2.183333333333333,87.33333333333333
2622,2022-12-18 06:00:00,1.0,0.0,2.0500000000000003,88.66666666666667
2623,2022-12-18 07:00:00,1.0,0.0,1.9666666666666668,88.5
2624,2022-12-18 08:00:00,0.0,0.0,1.4166666666666667,89.83333333333333
2625,2022-12-18 09:00:00,2.0,0.0,1.4333333333333333,91.0
2626,2022-12-18 10:00:00,5.0,0.0,2.0333333333333337,84.66666666666667
2627,2022-12-18 11:00:00,5.0,0.0,1.6500000000000001,82.0
2628,2022-12-18 12:00:00,4.0,0.0,1.3499999999999999,80.83333333333333
2629,2022-12-18 13:00:00,9.0,0.0,1.5166666666666666,80.66666666666667
2630,2022-12-18 14:00:00,7.0,0.0,2.0,71.66666666666667
2631,2022-12-18 15:00:00,5.0,0.0,1.8666666666666665,70.33333333333333
2632,2022-12-18 16:00:00,2.0,0.0,1.7666666666666666,70.5
2633,2022-12-18 17:00:00,2.0,0.0,2.533333333333333,65.83333333333333
2634,2022-12-18 18:00:00,6.0,0.0,2.9333333333333336,62.666666666666664
2635,2022-12-18 19:00:00,2.0,0.0,3.5833333333333335,60.0
2636,2022-12-18 20:00:00,4.0,0.0,4.116666666666666,56.833333333333336
2637,2022-12-18 21:00:00,5.0,0.0,4.416666666666667,60.666666666666664
2638,2022-12-18 22:00:00,2.0,0.0,4.583333333333333,62.166666666666664
2639,2022-12-18 23:00:00,2.0,0.0,5.5,46.666666666666664
2640,2022-12-19 00:00:00,0.0,0.0,5.966666666666666,35.833333333333336
2641,2022-12-19 01:00:00,1.0,0.0,6.466666666666666,32.333333333333336
2642,2022-12-19 02:00:00,1.0,0.0,6.716666666666666,30.166666666666668
2643,2022-12-19 03:00:00,1.0,0.0,7.1499999999999995,27.5
2644,2022-12-19 04:00:00,0.0,0.0,7.566666666666666,26.333333333333332
2645,2022-12-19 05:00:00,0.0,0.0,7.7,26.5
2646,2022-12-19 06:00:00,12.0,0.0,7.5,28.0
2647,2022-12-19 07:00:00,49.0,0.0,7.716666666666666,28.0
2648,2022-12-19 08:00:00,93.0,0.0,7.8500000000000005,29.5
2649,2022-12-19 09:00:00,35.0,0.0,7.2,41.0
2650,2022-12-19 10:00:00,6.0,0.0,5.433333333333334,65.5
2651,2022-12-19 11:00:00,11.0,0.0,5.683333333333334,70.0
2652,2022-12-19 12:00:00,9.0,0.0,5.883333333333333,73.0
2653,2022-12-19 13:00:00,12.0,0.0,5.8999999999999995,75.5
2654,2022-12-19 14:00:00,19.0,0.0,6.133333333333333,77.16666666666667
2655,2022-12-19 15:00:00,65.0,0.0,6.2,79.33333333333333
2656,2022-12-19 16:00:00,88.0,0.0,7.0,75.0
2657,2022-12-19 17:00:00,43.0,0.0,7.166666666666667,79.83333333333333
2658,2022-12-19 18:00:00,17.0,0.0,6.966666666666666,83.16666666666667
2659,2022-12-19 19:00:00,8.0,0.0,6.983333333333333,86.16666666666667
2660,2022-12-19 20:00:00,5.0,0.0,7.266666666666667,87.5
2661,2022-12-19 21:00:00,4.0,0.0,7.3,87.83333333333333
2662,2022-12-19 22:00:00,2.0,0.0,7.433333333333334,88.83333333333333
2663,2022-12-19 23:00:00,3.0,0.0,7.816666666666666,89.33333333333333
2664,2022-12-20 00:00:00,1.0,0.0,8.133333333333335,88.5
2665,2022-12-20 01:00:00,1.0,0.0,7.933333333333334,88.66666666666667
